,Airline,Source,Destination,Duration,Total_Stops,Additional_Info,Price,Date,Month,Year,Arrival_hr,Arrival_min,Departure_hr,Departure_min
2952,3,3,3,155,0.0,3,4804.0,6,5,2019,0,50,22,15
2953,4,4,4,475,1.0,4,14571.0,24,5,2019,16,20,8,25
2954,4,4,4,740,1.0,4,12681.0,1,4,2019,20,45,8,25
2955,4,4,4,780,1.0,4,17261.0,6,3,2019,10,25,21,25
2956,10,10,10,1065,1.0,10,9922.0,9,6,2019,10,45,17,0
2957,4,4,4,1025,1.0,4,10844.0,18,5,2019,12,0,18,55
2958,8,8,8,160,0.0,8,4423.0,21,4,2019,8,35,5,55
2959,3,3,3,165,0.0,3,3419.0,24,5,2019,4,15,1,30
2960,4,4,4,335,1.0,4,14714.0,24,6,2019,4,25,22,50
2961,4,4,4,340,1.0,4,11087.0,9,3,2019,11,25,5,45
2962,3,3,3,570,1.0,3,6316.0,27,6,2019,1,30,16,0
2963,8,8,8,135,0.0,8,3543.0,27,5,2019,12,0,9,45
2964,4,4,4,1025,1.0,4,14571.0,6,6,2019,12,0,18,55
2965,4,4,4,505,1.0,4,14676.0,9,6,2019,18,0,9,35
2966,4,4,4,995,1.0,4,17261.0,6,3,2019,9,30,16,55
2967,4,4,4,910,1.0,4,13941.0,15,5,2019,23,35,8,25
2968,1,1,1,1565,1.0,1,13348.0,3,3,2019,8,15,6,10
2969,4,4,4,175,0.0,4,8016.0,18,6,2019,14,5,11,10
2970,4,4,4,330,1.0,4,12898.0,27,5,2019,12,35,7,5
2971,4,4,4,185,0.0,4,7229.0,9,4,2019,22,0,18,55
2972,8,8,8,90,0.0,8,2017.0,27,6,2019,7,15,5,45
2973,4,4,4,670,1.0,4,16736.0,6,3,2019,19,10,8,0
2974,8,8,8,150,0.0,8,3873.0,18,6,2019,19,40,17,10
2975,3,3,3,490,1.0,3,6704.0,9,5,2019,22,30,14,20
2976,4,4,4,1495,1.0,4,10844.0,6,6,2019,19,50,18,55
2977,10,10,10,160,0.0,10,7450.0,9,3,2019,22,20,19,40
2978,4,4,4,730,1.0,4,16736.0,6,3,2019,5,5,16,55
2979,4,4,4,1295,1.0,4,10262.0,15,6,2019,12,35,15,0
2980,1,1,1,2065,2.0,1,10991.0,1,5,2019,16,15,5,50
2981,8,8,8,175,0.0,8,3311.0,6,6,2019,0,5,21,10
2982,3,3,3,895,1.0,3,7081.0,24,5,2019,1,30,10,35
2983,3,3,3,180,0.0,3,3943.0,27,4,2019,0,15,21,15
2984,1,1,1,375,1.0,1,8372.0,21,5,2019,19,15,13,0
2985,1,1,1,1410,2.0,1,11701.0,9,3,2019,19,15,19,45
2986,4,4,4,175,0.0,4,5769.0,3,6,2019,18,10,15,15
2987,6,6,6,625,2.0,6,15965.0,12,6,2019,1,30,15,5
2988,8,8,8,170,0.0,8,4423.0,12,6,2019,12,20,9,30
2989,4,4,4,280,1.0,4,6136.0,15,3,2019,14,25,9,45
2990,4,4,4,365,1.0,4,11087.0,12,3,2019,23,0,16,55
2991,3,3,3,145,0.0,3,3540.0,3,6,2019,7,40,5,15
2992,4,4,4,865,1.0,4,12898.0,21,5,2019,4,25,14,0
2993,3,3,3,165,0.0,3,4591.0,18,4,2019,8,50,6,5
2994,1,1,1,1660,1.0,1,8635.0,24,3,2019,7,40,4,0
2995,4,4,4,600,1.0,4,14714.0,27,6,2019,19,0,9,0
2996,4,4,4,1365,1.0,4,14151.0,18,5,2019,19,10,20,25
2997,6,6,6,860,1.0,6,8835.0,1,6,2019,19,15,4,55
2998,1,1,1,925,1.0,1,11936.0,21,5,2019,8,55,17,30
2999,4,4,4,900,2.0,4,13882.0,9,6,2019,12,35,21,35
3000,1,1,1,965,1.0,1,5117.0,1,4,2019,9,25,17,20
3001,4,4,4,175,0.0,4,4544.0,24,5,2019,18,10,15,15
3002,3,3,3,940,1.0,3,6442.0,15,5,2019,22,30,6,50
3003,1,1,1,1275,2.0,1,10441.0,9,5,2019,19,15,22,0
3004,3,3,3,95,0.0,3,2227.0,21,5,2019,21,40,20,5
3005,4,4,4,165,0.0,4,7229.0,15,4,2019,8,45,6,0
3006,4,4,4,360,1.0,4,10262.0,1,6,2019,19,0,13,0
3007,4,4,4,800,1.0,4,13817.0,12,3,2019,21,20,8,0
3008,8,8,8,295,1.0,8,5975.0,21,5,2019,22,50,17,55
3009,3,3,3,160,0.0,3,4148.0,21,3,2019,0,5,21,25
3010,6,6,6,570,1.0,6,13587.0,6,6,2019,21,0,11,30
3011,4,4,4,80,0.0,4,2759.0,21,3,2019,4,25,3,5
3012,4,4,4,180,0.0,4,7229.0,15,5,2019,22,50,19,50
3013,1,1,1,1475,2.0,1,13547.0,9,5,2019,7,40,7,5
3014,8,8,8,155,0.0,8,3873.0,21,6,2019,9,30,6,55
3015,4,4,4,730,1.0,4,14388.0,21,5,2019,4,40,16,30
3016,4,4,4,910,1.0,4,13731.0,24,5,2019,10,5,18,55
3017,8,8,8,160,0.0,8,3815.0,27,3,2019,9,35,6,55
3018,4,4,4,90,0.0,4,5678.0,15,3,2019,17,20,15,50
3019,4,4,4,1495,1.0,4,9663.0,9,5,2019,9,20,8,25
3020,2,2,2,455,1.0,2,8855.0,21,5,2019,0,15,16,40
3021,4,4,4,1125,2.0,4,15129.0,9,5,2019,4,25,9,40
3022,4,4,4,365,1.0,4,13555.0,18,3,2019,23,0,16,55
3023,4,4,4,665,1.0,4,10844.0,21,5,2019,8,15,21,10
3024,4,4,4,580,1.0,4,7832.0,21,3,2019,21,20,11,40
3025,4,4,4,810,2.0,4,11150.0,27,6,2019,12,35,23,5
3026,10,10,10,865,1.0,10,8452.0,9,5,2019,10,45,20,20
3027,6,6,6,385,1.0,6,9646.0,9,6,2019,16,10,9,45
3028,3,3,3,170,0.0,3,3943.0,24,6,2019,13,0,10,10
3029,2,2,2,355,1.0,2,5281.0,12,6,2019,12,55,7,0
3030,1,1,1,865,2.0,1,14667.0,1,6,2019,7,40,17,15
3031,4,4,4,800,1.0,4,14571.0,24,5,2019,9,20,20,0
3032,4,4,4,390,1.0,4,28097.0,1,3,2019,12,20,5,50
3033,4,4,4,1355,1.0,4,17471.0,6,3,2019,19,10,20,35
3034,4,4,4,660,1.0,4,10577.0,12,6,2019,19,0,8,0
3035,6,6,6,465,1.0,6,14848.0,24,6,2019,19,15,11,30
3036,3,3,3,170,0.0,3,4591.0,15,4,2019,2,20,23,30
3037,3,3,3,140,0.0,3,3597.0,18,5,2019,21,55,19,35
3038,3,3,3,380,1.0,3,6938.0,27,5,2019,22,30,16,10
3039,0,0,0,150,0.0,0,3807.0,24,6,2019,22,25,19,55
3040,4,4,4,600,1.0,4,10262.0,12,6,2019,19,0,9,0
3041,1,1,1,725,2.0,1,11432.0,9,5,2019,20,25,8,20
3042,4,4,4,160,0.0,4,7229.0,21,3,2019,22,35,19,55
3043,6,6,6,465,1.0,6,14848.0,21,5,2019,19,15,11,30
3044,4,4,4,1025,1.0,4,8586.0,15,5,2019,23,35,6,30
3045,6,6,6,520,1.0,6,6106.0,9,4,2019,19,15,10,35
3046,8,8,8,140,0.0,8,3873.0,3,5,2019,0,40,22,20
3047,4,4,4,440,2.0,4,15812.0,15,6,2019,19,0,11,40
3048,4,4,4,1080,1.0,4,12121.0,24,5,2019,14,25,20,25
3049,4,4,4,800,1.0,4,8586.0,12,5,2019,19,50,6,30
3050,6,6,6,705,1.0,6,7354.0,12,6,2019,19,15,7,30
3051,3,3,3,160,0.0,3,4778.0,6,3,2019,0,5,21,25
3052,3,3,3,750,1.0,3,6838.0,9,6,2019,21,0,8,30
3053,6,6,6,755,1.0,6,10276.0,6,3,2019,22,20,9,45
3054,4,4,4,180,0.0,4,8016.0,18,6,2019,11,20,8,20
3055,1,1,1,615,1.0,1,4943.0,21,3,2019,18,30,8,15
3056,3,3,3,170,0.0,3,4823.0,24,6,2019,11,20,8,30
3057,4,4,4,475,1.0,4,12996.0,1,4,2019,16,20,8,25
3058,1,1,1,615,1.0,1,9929.0,27,5,2019,19,15,9,0
3059,6,6,6,930,1.0,6,9508.0,3,6,2019,1,30,10,0
3060,1,1,1,185,0.0,1,5674.0,21,3,2019,21,10,18,5
3061,3,3,3,145,0.0,3,3858.0,18,6,2019,14,0,11,35
3062,3,3,3,155,0.0,3,4804.0,24,5,2019,0,50,22,15
3063,6,6,6,690,1.0,6,13377.0,27,5,2019,1,30,14,0
3064,4,4,4,805,1.0,4,12898.0,27,5,2019,4,25,15,0
3065,0,0,0,155,0.0,0,4409.0,1,6,2019,12,55,10,20
3066,0,0,0,870,1.0,0,8759.0,1,6,2019,22,25,7,55
3067,1,1,1,1405,1.0,1,10394.0,3,3,2019,23,55,0,30
3068,3,3,3,145,0.0,3,3858.0,18,3,2019,14,0,11,35
3069,0,0,0,330,1.0,0,6253.0,15,6,2019,13,25,7,55
3070,4,4,4,1045,2.0,4,15129.0,27,5,2019,12,35,19,10
3071,2,2,2,470,1.0,2,4773.0,24,3,2019,14,25,6,35
3072,4,4,4,1610,1.0,4,9663.0,21,5,2019,9,20,6,30
3073,4,4,4,1005,1.0,4,12692.0,12,6,2019,9,45,17,0
3074,3,3,3,165,0.0,3,3943.0,6,6,2019,4,15,1,30
3075,4,4,4,1685,1.0,4,10703.0,12,5,2019,21,5,17,0
3076,3,3,3,860,1.0,3,8784.0,27,3,2019,21,0,6,40
3077,6,6,6,585,1.0,6,11622.0,9,6,2019,19,0,9,15
3078,3,3,3,140,0.0,3,5277.0,24,5,2019,0,25,22,5
3079,0,0,0,865,1.0,0,8327.0,21,5,2019,7,10,16,45
3080,3,3,3,195,0.0,3,6885.0,9,3,2019,8,50,5,35
3081,4,4,4,180,0.0,4,8016.0,12,6,2019,20,45,17,45
3082,3,3,3,305,1.0,3,10112.0,1,6,2019,4,35,23,30
3083,3,3,3,485,1.0,3,14871.0,6,3,2019,1,35,17,30
3084,4,4,4,600,1.0,4,10262.0,9,6,2019,19,0,9,0
3085,4,4,4,90,0.0,4,2470.0,24,3,2019,21,5,19,35
3086,1,1,1,1210,2.0,1,11622.0,9,3,2019,9,25,13,15
3087,10,10,10,865,1.0,10,8662.0,6,5,2019,10,45,20,20
3088,1,1,1,1560,2.0,1,11972.0,24,6,2019,19,15,17,15
3089,4,4,4,1140,2.0,4,11992.0,6,6,2019,4,25,9,25
3090,4,4,4,1105,1.0,4,12373.0,18,5,2019,4,25,10,0
3091,6,6,6,930,1.0,6,7198.0,1,6,2019,1,30,10,0
3092,4,4,4,330,1.0,4,14714.0,15,6,2019,12,35,7,5
3093,3,3,3,570,1.0,3,6316.0,9,6,2019,1,30,16,0
3094,1,1,1,875,1.0,1,5998.0,27,3,2019,8,15,17,40
3095,4,4,4,1285,1.0,4,13044.0,12,6,2019,16,20,18,55
3096,6,6,6,565,1.0,6,9646.0,12,6,2019,22,30,13,5
3097,0,0,0,865,1.0,0,6451.0,27,6,2019,7,10,16,45
3098,2,2,2,355,1.0,2,5281.0,24,6,2019,12,55,7,0
3099,4,4,4,90,0.0,4,2228.0,1,5,2019,21,5,19,35
3100,3,3,3,165,0.0,3,3943.0,1,6,2019,8,50,6,5
3101,1,1,1,1245,2.0,1,11753.0,15,6,2019,7,40,10,55
3102,4,4,4,810,2.0,4,12819.0,24,6,2019,12,35,23,5
3103,4,4,4,1735,2.0,4,8728.0,21,3,2019,18,50,13,55
3104,8,8,8,270,1.0,8,4812.0,9,5,2019,13,15,8,45
3105,4,4,4,1745,1.0,4,14151.0,1,5,2019,22,5,17,0
3106,10,10,10,765,1.0,10,8452.0,1,5,2019,9,5,20,20
3107,3,3,3,305,1.0,3,6762.0,24,3,2019,20,15,15,10
3108,4,4,4,1100,1.0,4,13817.0,12,3,2019,13,15,18,55
3109,4,4,4,1355,1.0,4,12898.0,21,5,2019,12,35,14,0
3110,3,3,3,265,1.0,3,3480.0,6,4,2019,23,45,19,20
3111,4,4,4,580,1.0,4,27992.0,1,3,2019,21,20,11,40
3112,4,4,4,600,2.0,4,7791.0,21,3,2019,4,25,18,25
3113,1,1,1,1010,1.0,1,5704.0,21,3,2019,23,0,6,10
3114,3,3,3,340,1.0,3,5268.0,21,5,2019,22,15,16,35
3115,2,2,2,170,0.0,2,3898.0,6,6,2019,14,30,11,40
3116,8,8,8,150,0.0,8,3847.0,15,3,2019,11,30,9,0
3117,6,6,6,690,1.0,6,10877.0,12,6,2019,19,0,7,30
3118,6,6,6,630,1.0,6,8371.0,9,4,2019,19,15,8,45
3119,6,6,6,920,1.0,6,7038.0,6,6,2019,22,30,7,10
3120,4,4,4,590,1.0,4,14571.0,9,6,2019,16,20,6,30
3121,4,4,4,800,1.0,4,11841.0,9,6,2019,9,20,20,0
3122,4,4,4,1390,2.0,4,15129.0,18,5,2019,12,35,13,25
3123,8,8,8,140,0.0,8,3841.0,15,6,2019,0,40,22,20
3124,4,4,4,1505,1.0,4,10262.0,24,6,2019,12,35,11,30
3125,1,1,1,155,0.0,1,4460.0,6,4,2019,23,20,20,45
3126,3,3,3,175,0.0,3,7648.0,3,3,2019,21,20,18,25
3127,10,10,10,790,1.0,10,8610.0,6,6,2019,20,20,7,10
3128,3,3,3,140,0.0,3,3597.0,18,6,2019,15,35,13,15
3129,3,3,3,515,1.0,3,6442.0,24,6,2019,16,10,7,35
3130,3,3,3,860,1.0,3,12351.0,9,3,2019,21,0,6,40
3131,6,6,6,480,1.0,6,14067.0,21,5,2019,1,30,17,30
3132,3,3,3,170,0.0,3,4823.0,15,5,2019,22,50,20,0
3133,10,10,10,1750,1.0,10,12102.0,24,3,2019,22,10,17,0
3134,4,4,4,85,0.0,4,8040.0,24,5,2019,8,30,7,5
3135,3,3,3,175,0.0,3,7648.0,3,3,2019,13,0,10,5
3136,3,3,3,325,1.0,3,6582.0,9,5,2019,7,25,2,0
3137,10,10,10,170,0.0,10,4668.0,12,6,2019,14,20,11,30
3138,3,3,3,170,0.0,3,4823.0,1,4,2019,22,50,20,0
3139,8,8,8,140,0.0,8,3873.0,1,5,2019,0,40,22,20
3140,6,6,6,535,1.0,6,8476.0,18,5,2019,19,15,10,20
3141,3,3,3,315,1.0,3,5636.0,27,5,2019,12,30,7,15
3142,4,4,4,685,1.0,4,8586.0,12,5,2019,19,50,8,25
3143,3,3,3,175,0.0,3,4823.0,6,6,2019,21,20,18,25
3144,1,1,1,170,0.0,1,6881.0,6,3,2019,8,0,5,10
3145,4,4,4,510,1.0,4,10844.0,9,5,2019,22,35,14,5
3146,3,3,3,220,1.0,3,4226.0,24,4,2019,23,15,19,35
3147,4,4,4,1425,1.0,4,12373.0,9,5,2019,19,0,19,15
3148,1,1,1,810,2.0,1,10697.0,6,6,2019,21,50,8,20
3149,4,4,4,90,0.0,4,4995.0,3,6,2019,11,50,10,20
3150,1,1,1,1595,2.0,1,9443.0,24,6,2019,19,15,16,40
3151,4,4,4,1375,2.0,4,13029.0,18,5,2019,4,25,5,30
3152,4,4,4,2040,2.0,4,12347.0,21,3,2019,4,25,18,25
3153,6,6,6,480,1.0,6,7408.0,9,6,2019,21,0,13,0
3154,4,4,4,865,1.0,4,7064.0,1,4,2019,9,20,18,55
3155,4,4,4,925,1.0,4,13843.0,6,3,2019,4,25,13,0
3156,3,3,3,155,0.0,3,4174.0,12,4,2019,18,5,15,30
3157,6,6,6,565,3.0,6,16294.0,15,5,2019,21,0,11,35
3158,8,8,8,155,0.0,8,3841.0,18,5,2019,9,30,6,55
3159,3,3,3,170,0.0,3,4423.0,15,6,2019,6,50,4,0
3160,1,1,1,170,0.0,1,5201.0,12,6,2019,8,0,5,10
3161,1,1,1,1705,2.0,1,12599.0,3,3,2019,11,10,6,45
3162,3,3,3,90,0.0,3,4049.0,21,5,2019,7,55,6,25
3163,1,1,1,1505,2.0,1,12797.0,24,5,2019,10,30,9,25
3164,4,4,4,870,1.0,4,13067.0,24,5,2019,10,55,20,25
3165,10,10,10,1350,1.0,10,9345.0,24,5,2019,18,50,20,20
3166,3,3,3,425,1.0,3,6818.0,21,5,2019,12,10,5,5
3167,4,4,4,90,0.0,4,8040.0,3,5,2019,11,50,10,20
3168,4,4,4,1095,2.0,4,14300.0,12,6,2019,12,35,18,20
3169,6,6,6,435,1.0,6,13727.0,15,5,2019,1,30,18,15
3170,4,4,4,1050,1.0,4,7832.0,21,3,2019,10,25,16,55
3171,6,6,6,535,1.0,6,16259.0,9,3,2019,12,55,4,0
3172,3,3,3,170,0.0,3,4823.0,27,6,2019,11,20,8,30
3173,4,4,4,1235,1.0,4,16736.0,6,3,2019,8,15,11,40
3174,1,1,1,1200,2.0,1,13217.0,6,6,2019,5,25,9,25
3175,6,6,6,490,1.0,6,6637.0,27,3,2019,21,0,12,50
3176,4,4,4,1025,1.0,4,10844.0,9,6,2019,12,0,18,55
3177,6,6,6,555,1.0,6,8401.0,21,3,2019,19,15,10,0
3178,8,8,8,145,0.0,8,3873.0,12,4,2019,11,25,9,0
3179,4,4,4,505,2.0,4,12410.0,24,6,2019,4,25,20,0
3180,4,4,4,810,2.0,4,15129.0,18,5,2019,12,35,23,5
3181,3,3,3,170,0.0,3,4423.0,1,5,2019,15,50,13,0
3182,4,4,4,360,1.0,4,16079.0,27,5,2019,19,0,13,0
3183,1,1,1,1105,2.0,1,15894.0,6,6,2019,8,55,14,30
3184,6,6,6,845,1.0,6,9103.0,15,5,2019,19,0,4,55
3185,1,1,1,1350,1.0,1,8991.0,12,6,2019,8,15,9,45
3186,1,1,1,1530,2.0,1,7893.0,1,4,2019,18,20,16,50
3187,3,3,3,90,0.0,3,4575.0,3,3,2019,4,0,2,30
3188,8,8,8,145,0.0,8,3873.0,3,5,2019,11,25,9,0
3189,4,4,4,935,1.0,4,7832.0,21,3,2019,21,20,5,45
3190,3,3,3,140,0.0,3,3597.0,1,5,2019,17,5,14,45
3191,4,4,4,1575,1.0,4,13759.0,24,3,2019,23,25,21,10
3192,4,4,4,185,0.0,4,7229.0,27,5,2019,22,0,18,55
3193,8,8,8,155,0.0,8,3873.0,15,4,2019,9,30,6,55
3194,6,6,6,780,1.0,6,9794.0,15,5,2019,19,0,6,0
3195,1,1,1,1125,1.0,1,6681.0,27,3,2019,8,15,13,30
3196,3,3,3,180,0.0,3,4423.0,21,4,2019,0,15,21,15
3197,4,4,4,685,1.0,4,10844.0,15,5,2019,19,50,8,25
3198,3,3,3,705,1.0,3,7258.0,1,6,2019,21,0,9,15
3199,4,4,4,90,0.0,4,4995.0,12,6,2019,11,50,10,20
3200,4,4,4,1325,1.0,4,14924.0,9,6,2019,19,0,20,55
3201,10,10,10,1665,1.0,10,6590.0,15,3,2019,10,25,6,40
3202,4,4,4,940,1.0,4,10262.0,3,6,2019,12,35,20,55
3203,8,8,8,150,0.0,8,5515.0,9,3,2019,11,30,9,0
3204,4,4,4,1475,2.0,4,6643.0,27,3,2019,19,45,19,10
3205,3,3,3,90,0.0,3,2754.0,24,6,2019,20,35,19,5
3206,3,3,3,310,1.0,3,6493.0,9,6,2019,22,15,17,5
3207,3,3,3,325,1.0,3,6218.0,24,5,2019,23,30,18,5
3208,1,1,1,800,2.0,1,10861.0,6,6,2019,19,15,5,55
3209,3,3,3,515,1.0,3,7094.0,6,3,2019,16,10,7,35
3210,8,8,8,85,0.0,8,2227.0,24,3,2019,0,10,22,45
3211,4,4,4,180,0.0,4,4544.0,21,4,2019,22,50,19,50
3212,1,1,1,630,2.0,1,7664.0,21,3,2019,16,20,5,50
3213,4,4,4,180,0.0,4,8016.0,27,6,2019,20,45,17,45
3214,0,0,0,150,0.0,0,3807.0,27,5,2019,1,20,22,50
3215,1,1,1,725,2.0,1,12698.0,3,6,2019,19,15,7,10
3216,4,4,4,1330,1.0,4,8586.0,24,5,2019,4,40,6,30
3217,4,4,4,1330,1.0,4,7064.0,1,4,2019,4,40,6,30
3218,3,3,3,195,0.0,3,5601.0,9,6,2019,8,50,5,35
3219,8,8,8,380,1.0,8,7317.0,21,5,2019,22,5,15,45
3220,1,1,1,1470,3.0,1,12797.0,6,5,2019,10,30,10,0
3221,3,3,3,255,1.0,3,4226.0,6,4,2019,10,30,6,15
3222,4,4,4,395,1.0,4,14151.0,12,5,2019,23,35,17,0
3223,3,3,3,890,1.0,3,6628.0,27,3,2019,1,35,10,45
3224,3,3,3,170,0.0,3,8033.0,9,3,2019,6,50,4,0
3225,6,6,6,505,1.0,6,11200.0,1,6,2019,19,0,10,35
3226,3,3,3,155,0.0,3,4804.0,24,6,2019,18,5,15,30
3227,0,0,0,720,1.0,0,5192.0,12,6,2019,10,40,22,40
3228,4,4,4,1125,2.0,4,13014.0,12,6,2019,4,25,9,40
3229,4,4,4,1525,1.0,4,10844.0,21,5,2019,22,35,21,10
3230,6,6,6,510,1.0,6,15603.0,6,3,2019,15,30,7,0
3231,2,2,2,175,0.0,2,4239.0,3,4,2019,10,40,7,45
3232,4,4,4,1200,1.0,4,13044.0,12,6,2019,10,5,14,5
3233,4,4,4,1485,1.0,4,12898.0,27,5,2019,19,0,18,15
3234,8,8,8,520,1.0,8,6013.0,1,4,2019,17,15,8,35
3235,4,4,4,365,1.0,4,14781.0,6,5,2019,22,35,16,30
3236,4,4,4,655,1.0,4,12557.0,21,3,2019,4,25,17,30
3237,6,6,6,845,1.0,6,13875.0,6,3,2019,18,50,4,45
3238,4,4,4,1130,2.0,4,11507.0,15,6,2019,4,25,9,35
3239,1,1,1,150,0.0,1,5510.0,18,6,2019,16,45,14,15
3240,2,2,2,460,1.0,2,10198.0,24,3,2019,0,5,16,25
3241,4,4,4,435,1.0,4,8355.0,12,6,2019,17,35,10,20
3242,4,4,4,185,0.0,4,8016.0,1,6,2019,22,0,18,55
3243,3,3,3,625,1.0,3,6314.0,27,5,2019,21,0,10,35
3244,1,1,1,170,0.0,1,5831.0,9,3,2019,8,0,5,10
3245,4,4,4,550,1.0,4,10262.0,24,6,2019,4,25,19,15
3246,6,6,6,700,1.0,6,15136.0,6,3,2019,1,35,13,55
3247,4,4,4,830,1.0,4,7832.0,21,3,2019,10,25,20,35
3248,8,8,8,135,0.0,8,3859.0,24,3,2019,10,35,8,20
3249,3,3,3,150,0.0,3,4174.0,6,4,2019,17,45,15,15
3250,4,4,4,340,1.0,4,19225.0,6,3,2019,11,25,5,45
3251,3,3,3,975,1.0,3,10518.0,9,3,2019,21,0,4,45
3252,3,3,3,175,0.0,3,4823.0,6,4,2019,10,5,7,10
3253,1,1,1,165,0.0,1,7276.0,24,3,2019,12,45,10,0
3254,6,6,6,540,1.0,6,12192.0,9,6,2019,19,0,10,0
3255,0,0,0,865,1.0,0,11410.0,1,6,2019,7,10,16,45
3256,1,1,1,920,2.0,1,13033.0,21,5,2019,1,20,10,0
3257,4,4,4,570,1.0,4,26890.0,1,3,2019,15,15,5,45
3258,3,3,3,150,0.0,3,4804.0,27,6,2019,17,45,15,15
3259,4,4,4,1550,1.0,4,10844.0,15,5,2019,20,45,18,55
3260,1,1,1,1820,2.0,1,12436.0,12,6,2019,19,15,12,55
3261,3,3,3,175,0.0,3,4823.0,21,6,2019,10,5,7,10
3262,3,3,3,90,0.0,3,2227.0,3,6,2019,22,50,21,20
3263,4,4,4,940,1.0,4,10262.0,1,6,2019,12,35,20,55
3264,4,4,4,1225,1.0,4,17024.0,3,3,2019,4,25,8,0
3265,4,4,4,1325,2.0,4,9296.0,27,3,2019,4,25,6,20
3266,1,1,1,185,0.0,1,6094.0,6,6,2019,21,10,18,5
3267,4,4,4,1215,1.0,4,8586.0,9,6,2019,4,40,8,25
3268,4,4,4,1300,2.0,4,10919.0,15,6,2019,4,25,6,45
3269,2,2,2,455,1.0,2,9495.0,9,6,2019,0,15,16,40
3270,4,4,4,395,1.0,4,14714.0,12,6,2019,4,25,21,50
3271,1,1,1,180,0.0,1,5201.0,24,6,2019,17,10,14,10
3272,1,1,1,1420,2.0,1,7090.0,27,3,2019,9,25,9,45
3273,3,3,3,90,0.0,3,4575.0,15,5,2019,10,40,9,10
3274,6,6,6,545,1.0,6,9646.0,15,5,2019,16,10,7,5
3275,3,3,3,325,1.0,3,5636.0,12,6,2019,7,25,2,0
3276,6,6,6,545,1.0,6,9646.0,15,6,2019,16,10,7,5
3277,4,4,4,90,0.0,4,4050.0,9,3,2019,21,10,19,40
3278,4,4,4,1270,1.0,4,14714.0,9,6,2019,19,0,21,50
3279,3,3,3,150,0.0,3,4804.0,18,6,2019,17,45,15,15
3280,4,4,4,1485,1.0,4,10577.0,9,6,2019,19,0,18,15
3281,2,2,2,165,0.0,2,3898.0,15,6,2019,23,40,20,55
3282,4,4,4,960,1.0,4,14571.0,6,6,2019,12,0,20,0
3283,4,4,4,1300,2.0,4,10919.0,15,6,2019,4,25,6,45
3284,4,4,4,165,0.0,4,8016.0,18,6,2019,8,45,6,0
3285,3,3,3,425,1.0,3,6287.0,21,3,2019,12,0,4,55
3286,1,1,1,905,1.0,1,8366.0,6,6,2019,7,55,16,50
3287,4,4,4,440,1.0,4,15400.0,6,3,2019,18,50,11,30
3288,10,10,10,160,0.0,10,8553.0,3,3,2019,22,20,19,40
3289,8,8,8,155,0.0,8,3841.0,9,4,2019,9,30,6,55
3290,1,1,1,1545,2.0,1,10021.0,9,4,2019,7,40,5,55
3291,8,8,8,140,0.0,8,3597.0,24,6,2019,20,5,17,45
3292,3,3,3,145,0.0,3,4332.0,24,5,2019,14,0,11,35
3293,2,2,2,165,0.0,2,3898.0,21,6,2019,23,40,20,55
3294,4,4,4,1665,2.0,4,21375.0,6,3,2019,16,50,13,5
3295,10,10,10,975,1.0,10,8610.0,6,6,2019,23,25,7,10
3296,3,3,3,155,0.0,3,4804.0,15,6,2019,19,50,17,15
3297,1,1,1,1730,2.0,1,13591.0,1,6,2019,19,15,14,25
3298,4,4,4,590,1.0,4,14781.0,6,5,2019,16,20,6,30
3299,4,4,4,315,1.0,4,9134.0,15,3,2019,13,15,8,0
3300,1,1,1,1545,2.0,1,10493.0,9,6,2019,7,40,5,55
3301,4,4,4,1280,1.0,4,8147.0,24,3,2019,9,0,11,40
3302,8,8,8,140,0.0,8,3873.0,21,6,2019,0,40,22,20
3303,4,4,4,1025,1.0,4,14571.0,9,6,2019,12,0,18,55
3304,1,1,1,655,2.0,1,11003.0,3,3,2019,21,25,10,30
3305,4,4,4,550,1.0,4,10262.0,3,6,2019,4,25,19,15
3306,4,4,4,995,1.0,4,12719.0,21,3,2019,18,50,2,15
3307,4,4,4,1325,1.0,4,10262.0,24,6,2019,19,0,20,55
3308,1,1,1,165,0.0,1,7171.0,21,6,2019,19,45,17,0
3309,8,8,8,160,0.0,8,4423.0,27,4,2019,8,35,5,55
3310,6,6,6,490,1.0,6,12616.0,9,3,2019,1,35,17,25
3311,1,1,1,1560,2.0,1,12970.0,1,6,2019,19,15,17,15
3312,4,4,4,775,1.0,4,14914.0,24,3,2019,10,5,21,10
3313,4,4,4,85,0.0,4,3210.0,6,5,2019,4,20,2,55
3314,2,2,2,175,0.0,2,4632.0,21,4,2019,10,40,7,45
3315,4,4,4,655,1.0,4,12373.0,9,5,2019,4,25,17,30
3316,3,3,3,150,0.0,3,4804.0,15,6,2019,16,55,14,25
3317,6,6,6,565,3.0,6,21829.0,3,3,2019,21,0,11,35
3318,6,6,6,780,1.0,6,13587.0,1,6,2019,21,0,8,0
3319,4,4,4,1760,2.0,4,12819.0,27,6,2019,4,25,23,5
3320,0,0,0,660,1.0,0,6151.0,27,3,2019,7,10,20,10
3321,4,4,4,175,0.0,4,8016.0,1,6,2019,18,10,15,15
3322,6,6,6,680,1.0,6,15135.0,6,3,2019,18,50,7,30
3323,3,3,3,500,1.0,3,6794.0,21,5,2019,1,30,17,10
3324,10,10,10,1640,1.0,10,8610.0,15,5,2019,20,20,17,0
3325,1,1,1,1840,2.0,1,12723.0,18,5,2019,12,30,5,50
